date,location,disease_type,disease_cases,temperature,humidity,rainfall,population
2010-03-01 00:46:33.970950945,Mumbai,Flu,109,14.887707683612216,84.86374727163623,19.34763520438799,1898199
2010-03-02 00:47:21.326390792,Gurgaon,Dengue,21,29.98522067040501,42.258357814463665,17.491951275336586,2090886
2010-03-03 00:48:08.681830638,Faridabad,Cholera,55,38.824344065783336,66.69772029988675,49.91219569316333,2171703
2010-03-04 00:48:56.037270485,Bangalore,Dengue,118,37.457891158826584,50.57900441660457,24.123601149503273,1152149
2010-03-05 00:49:43.392710331,Faridabad,Flu,146,16.438714374629537,74.32182316153047,40.2610604856753,2108021
2010-03-06 00:50:30.748150178,Bangalore,Malaria,56,30.54300417584252,67.00336073063976,40.24940280299612,1516130
2010-03-07 00:51:18.103590025,Bangalore,Dengue,34,43.56323426350786,39.43223402290205,46.31846685495897,584260
2010-03-08 00:52:05.459029871,Bangalore,Dengue,113,0.7723713866538973,36.9339067402954,4.244752722515183,584737
2010-03-09 00:52:52.814469718,Kolkata,Dengue,124,21.78671784216538,30.195397042237406,13.561013821342115,1192491
2010-03-10 00:53:40.169909564,Gurgaon,Malaria,128,11.213670912095264,56.12126323909102,38.387404577321696,367204
2010-03-11 00:54:27.525349411,Gurgaon,Cholera,51,19.43161451994195,87.10742812750877,28.130074619928248,1328742
2010-03-12 00:55:14.880789257,Ghaziabad,Cholera,84,20.799480398762082,26.00533900940528,27.980747117726697,2326623
2010-03-13 00:56:02.236229104,Noida,Cholera,64,37.33354823933185,17.620196392346017,8.31076509351204,1203997
2010-03-14 00:56:49.591668950,Bangalore,Malaria,128,4.6910936197721576,19.55205136610509,14.057650705696489,1194186
2010-03-15 00:57:36.947108797,Gurgaon,Cholera,20,25.629195156625524,72.647894100012,26.06670428583672,2269320
2010-03-16 00:58:24.302548643,Chennai,Dengue,15,28.209739589937264,38.0083843427651,13.859068233731058,406042
2010-03-17 00:59:11.657988490,Chennai,Dengue,122,24.70788017759022,27.949346215390378,10.514139634935754,105589
2010-03-18 00:59:59.013428336,Kolkata,Malaria,60,36.59366265313601,38.227529469880004,4.3878027884998065,2733052
2010-03-19 01:00:46.368868183,Gurgaon,Cholera,53,19.18956279534237,61.62646502636174,7.786300596167278,2244763
2010-03-20 01:01:33.724308029,Chennai,Dengue,25,47.248353182003804,53.7429699862627,38.44338812459865,1865259
2010-03-21 01:02:21.079747876,Gurgaon,Dengue,79,24.090172126947067,69.48715252169808,35.938959029235775,1141095
2010-03-22 01:03:08.435187722,Bangalore,Cholera,64,28.560695480739877,37.125931878542104,2.29168421743558,2411615
2010-03-23 01:03:55.790627569,Mumbai,Malaria,99,41.27654116733747,46.16228587717483,10.164204267205552,2471187
2010-03-24 01:04:43.146067416,Ghaziabad,Malaria,73,13.761805296556123,18.15746951703388,28.022767336635813,848658
2010-03-25 01:05:30.501507262,Hyderabad,Dengue,16,3.760101438140123,15.844691682622516,16.13139221183866,2521389
2010-03-26 01:06:17.856947109,Chennai,Flu,120,35.38919891812412,46.980419427528034,41.16248013397652,1854230
2010-03-27 01:07:05.212386955,Noida,Malaria,22,24.150592777418932,34.12772859567389,39.24946538310735,2183336
2010-03-28 01:07:52.567826802,Ghaziabad,Cholera,134,44.82521254794974,59.02404577089047,44.579027897905476,2444520
2010-03-29 01:08:39.923266648,Delhi,Cholera,70,49.134002436121705,13.440173235565753,28.146561575255795,445961
2010-03-30 01:09:27.278706495,Ghaziabad,Dengue,107,19.95546752873646,19.741310207965235,17.603823990454927,364336
2010-03-31 01:10:14.634146341,Ghaziabad,Cholera,78,20.771950812983043,79.21526488851161,30.30323480924589,1641187
2010-04-01 01:11:01.989586188,Ghaziabad,Flu,45,20.39813011028632,55.30492972152836,4.456833987272891,1853787
2010-04-02 01:11:49.345026034,Gurgaon,Cholera,77,16.227705486546306,66.96436269529818,0.4793008870733806,1136284
2010-04-03 01:12:36.700465881,Faridabad,Malaria,15,39.08435488831987,77.35776949658366,0.8546760060177683,932792
2010-04-04 01:13:24.055905727,Ghaziabad,Cholera,70,37.94978812453638,47.10674743600418,20.37714689671081,425396
2010-04-05 01:14:11.411345574,Kolkata,Malaria,95,23.932243527526243,70.88483071739809,11.403879705153164,2063659
2010-04-06 01:14:58.766785420,Bangalore,Dengue,146,2.2330608189449377,51.966846325881946,7.866885290002385,853205
2010-04-07 01:15:46.122225267,Faridabad,Malaria,1,15.477965075653671,27.81990162189631,30.766300780908523,652960
2010-04-08 01:16:33.477665114,Hyderabad,Cholera,9,14.615152327741876,37.01249350407516,49.75475213065906,2725196
2010-04-09 01:17:20.833104960,Faridabad,Flu,124,40.55436231001292,49.228035284452865,8.887660180776818,335437
2010-04-10 01:18:08.188544807,Chennai,Dengue,80,4.378778670808736,35.35084417378166,27.32107121069694,2041935
2010-04-11 01:18:55.543984653,Delhi,Dengue,139,40.283768952135205,36.842215307991864,5.9863756999946895,2416678
2010-04-12 01:19:42.899424500,Chennai,Malaria,69,33.45918260995715,36.99142649990131,46.71182205360695,1137577
2010-04-13 01:20:30.254864346,Gurgaon,Flu,149,36.62207295652246,19.827198308568335,14.587758428529252,2791470
2010-04-14 01:21:17.610304193,Bangalore,Malaria,31,21.610659379251175,16.771408576980107,43.91699100216892,658335
2010-04-15 01:22:04.965744039,Kolkata,Dengue,104,33.98628980008791,13.719683175304347,14.153821962518842,2138154
2010-04-16 01:22:52.321183886,Faridabad,Dengue,83,30.451447235345793,18.87650088274694,40.30262400933597,1415884
2010-04-17 01:23:39.676623732,Delhi,Dengue,128,38.449009761431476,37.49656737084944,10.469066672288635,2492918
2010-04-18 01:24:27.032063578,Mumbai,Malaria,57,22.338491723412606,57.50974446264457,14.63947150767222,922412
2010-04-19 01:25:14.387503426,Hyderabad,Flu,145,23.641281244815122,25.051754176752716,9.6237682701817,1069242
2010-04-20 01:26:01.742943272,Kolkata,Cholera,133,32.17881113699101,81.04070768021104,13.212993892482782,2054536
2010-04-21 01:26:49.098383118,Delhi,Flu,44,5.403874683319415,74.67059449915595,41.743287766665766,1757552
2010-04-22 01:27:36.453822964,Bangalore,Dengue,96,21.812222418215864,51.64216902473309,31.951624877334872,2146001
2010-04-23 01:28:23.809262812,Mumbai,Malaria,22,48.59754226299028,67.93678646506879,20.2939834418612,1827548
2010-04-24 01:29:11.164702658,Noida,Dengue,22,1.8776160030022804,39.306281975900674,48.57605135410781,2275218
2010-04-25 01:29:58.520142504,Hyderabad,Flu,134,15.80023614331969,12.942223418647192,23.24307635647869,2397100
2010-04-26 01:30:45.875582352,Gurgaon,Flu,78,15.705490954468537,82.3466278026032,48.48799856294257,1006379
2010-04-27 01:31:33.231022198,Gurgaon,Flu,43,31.673205961788632,20.22347906062576,9.829346145543012,1340220
2010-04-28 01:32:20.586462044,Faridabad,Cholera,26,5.290017971206995,85.83498771037212,45.23192135574747,657331
2010-04-29 01:33:07.941901890,Delhi,Cholera,25,31.427201543943056,55.750607061288804,0.6911102048747342,1580614
2010-04-30 01:33:55.297341738,Hyderabad,Cholera,96,4.752012032580971,34.445044881714395,27.265160118287874,1339072
2010-05-01 01:34:42.652781584,Kolkata,Flu,35,4.74768237091655,49.64196986494757,21.15261971460074,1332526
2010-05-02 01:35:30.008221430,Mumbai,Flu,108,36.409167859424116,50.13038471384753,26.254392273598963,588896
2010-05-03 01:36:17.363661276,Hyderabad,Malaria,54,16.206758691639816,11.862966355406552,27.67224159738495,2283050
2010-05-04 01:37:04.719101124,Delhi,Cholera,68,48.871147385687394,38.43678815073109,19.451567703385546,862717
2010-05-05 01:37:52.074540970,Hyderabad,Dengue,60,1.8676468217777464,69.18926396343339,49.90989234430476,2066116
2010-05-06 01:38:39.429980816,Bangalore,Flu,129,22.255333185899705,50.80553511605664,48.825359515031295,2287186
2010-05-07 01:39:26.785420662,Chennai,Flu,54,5.6567968837011815,29.538409360766735,48.08726883522976,718211
2010-05-08 01:40:14.140860510,Noida,Cholera,121,17.568948337905432,36.80878880295552,48.954252368829394,2731713
2010-05-09 01:41:01.496300356,Bangalore,Cholera,96,49.91112253045253,79.04435144927592,39.65061993846993,2615398
2010-05-10 01:41:48.851740202,Gurgaon,Flu,79,44.442125586926586,52.04397361201836,49.4295239513166,1013851
2010-05-11 01:42:36.207180050,Ghaziabad,Flu,86,2.4162204427698453,52.268169804098875,44.6180112637571,676748
2010-05-12 01:43:23.562619896,Faridabad,Dengue,37,28.16279219128417,86.9173967240808,20.796631851621054,1521523
2010-05-13 01:44:10.918059742,Gurgaon,Flu,118,32.39111524122178,35.67051192293147,39.238855419170385,886228
2010-05-14 01:44:58.273499588,Faridabad,Malaria,77,10.476731197506284,48.36329000849827,45.60339225628129,1225515
2010-05-15 01:45:45.628939436,Ghaziabad,Dengue,34,7.255278669822513,74.93708781766672,35.630303679354626,573789
2010-05-16 01:46:32.984379282,Mumbai,Dengue,78,45.21905673327617,70.71297991096237,21.139117028280197,250111
2010-05-17 01:47:20.339819128,Noida,Cholera,66,48.440822074168835,31.263953754293805,3.2895121008212627,2211169
2010-05-18 01:48:07.695258974,Gurgaon,Cholera,86,49.59464286598209,22.08728380843087,40.48484685302938,1231477
2010-05-19 01:48:55.050698822,Noida,Flu,33,39.48808868673173,66.05636609498946,47.637143656323516,2996167
2010-05-20 01:49:42.406138668,Ghaziabad,Flu,96,33.175103470262854,30.61249414457558,18.123163011496317,409169
2010-05-21 01:50:29.761578514,Delhi,Flu,70,17.286512609649897,83.81406628193929,7.595302549446981,799614
2010-05-22 01:51:17.117018360,Delhi,Malaria,2,8.569915616237623,20.339815519138085,16.325191973527787,2112355
2010-05-23 01:52:04.472458208,Kolkata,Flu,57,3.949029968311585,35.46521601078212,29.131117908912312,157943
2010-05-24 01:52:51.827898054,Gurgaon,Dengue,31,34.6648734275746,14.382979753993101,15.846450164111808,2366640
2010-05-25 01:53:39.183337900,Ghaziabad,Dengue,30,39.236170758967916,66.26442454907024,30.530936509817696,625799
2010-05-26 01:54:26.538777748,Bangalore,Cholera,81,41.322682622749,81.30101191323186,48.34261161223153,182151
2010-05-27 01:55:13.894217594,Bangalore,Flu,42,45.68825016518993,60.869962186480564,33.53672466538413,2687493
2010-05-28 01:56:01.249657440,Faridabad,Flu,134,43.99647818191868,85.0202412409187,18.132968314281083,1855830
2010-05-29 01:56:48.605097286,Faridabad,Malaria,104,49.98706361290463,20.280318280096772,46.787648573576746,648513
2010-05-30 01:57:35.960537134,Faridabad,Dengue,0,12.203200548362563,17.018714181015913,28.281763435057194,2611214
2010-05-31 01:58:23.315976980,Delhi,Flu,60,38.16538076061053,77.07301849338967,6.418619926628333,992485
2010-06-01 01:59:10.671416826,Chennai,Flu,13,29.322975618739882,78.44089403092062,24.94905025968808,1214683
2010-06-02 01:59:58.026856672,Faridabad,Malaria,5,13.062256622679119,76.48316216857025,32.681822245502495,2845827
2010-06-03 02:00:45.382296520,Bangalore,Flu,102,49.09526611434714,73.91719220269965,41.91271829083693,1830124
2010-06-04 02:01:32.737736366,Ghaziabad,Flu,9,44.89490523871261,38.978269115092814,46.82383933538237,1471630
2010-06-05 02:02:20.093176212,Ghaziabad,Cholera,70,6.425783422205821,27.39696668731102,15.870806685819261,2438760
2010-06-06 02:03:07.448616058,Mumbai,Dengue,89,1.3079171161709924,84.3043215998232,7.77561820395184,2239682
2010-06-07 02:03:54.804055906,Mumbai,Flu,148,34.416538116633845,34.56001462786672,3.6914321096941203,2239151
2010-06-08 02:04:42.159495752,Hyderabad,Malaria,125,30.206531442826755,41.872614573122576,36.91773013541414,1155185
2010-06-09 02:05:29.514935598,Ghaziabad,Cholera,96,46.790781205557295,65.96471675613066,39.757912635771596,2911281
2010-06-10 02:06:16.870375444,Delhi,Flu,73,11.700264358018492,33.46848639951901,20.46865634640834,2899909
2010-06-11 02:07:04.225815292,Delhi,Flu,114,4.219397394749352,75.5304177248801,19.79627035868145,603793
2010-06-12 02:07:51.581255138,Kolkata,Malaria,50,12.960766688599323,15.6027698905425,47.7118515827316,2508618
2010-06-13 02:08:38.936694984,Chennai,Flu,55,0.9463820255731725,73.29461339111475,45.83406625401637,891583
2010-06-14 02:09:26.292134832,Faridabad,Flu,40,1.7946375594466213,58.14810580942434,11.663295095852162,2727846
2010-06-15 02:10:13.647574678,Bangalore,Cholera,31,45.74289029603798,55.83949152908743,39.04038238749036,1473398
2010-06-16 02:11:01.003014524,Delhi,Dengue,14,17.600829125093913,46.670163131092856,31.135019811647002,671350
2010-06-17 02:11:48.358454370,Bangalore,Flu,61,20.540450050484033,32.16364770267379,7.7111369559819956,2885468
2010-06-18 02:12:35.713894218,Gurgaon,Malaria,27,0.9185827269052205,47.12562283449893,17.83855235432802,735665
2010-06-19 02:13:23.069334064,Hyderabad,Malaria,63,13.52608900859233,46.00228096149499,8.873647065374124,2956743
2010-06-20 02:14:10.424773910,Bangalore,Malaria,129,40.23629918707155,56.700335102645596,14.75780194109193,637421
2010-06-21 02:14:57.780213756,Faridabad,Malaria,126,30.77454798333596,32.52594286844242,30.76505878866758,2471505
2010-06-22 02:15:45.135653604,Mumbai,Cholera,35,37.68903005432077,16.207646558091923,18.763273552171984,351061
2010-06-23 02:16:32.491093450,Delhi,Dengue,113,22.360687039689253,21.60715573113106,19.702975991792858,349336
2010-06-24 02:17:19.846533296,Delhi,Flu,12,15.4864610875665,65.93419451692583,26.98236463085949,1372149
2010-06-25 02:18:07.201973142,Bangalore,Dengue,14,24.140504666418515,11.799386370843239,4.361206942086138,1485401
2010-06-26 02:18:54.557412990,Bangalore,Flu,88,16.153553420287558,78.51544357163439,36.93986449247074,868021
2010-06-27 02:19:41.912852836,Delhi,Flu,21,41.9485548337034,65.55178619839307,20.085476670667003,1989353
2010-06-28 02:20:29.268292682,Delhi,Flu,73,14.883685779642287,71.4469233046173,24.01985441011601,1969646
2010-06-29 02:21:16.623732530,Kolkata,Flu,24,32.988182022654186,76.87875592747798,48.714986442731586,2742085
2010-06-30 02:22:03.979172376,Bangalore,Malaria,100,6.849111115476392,19.816835514414493,17.2183444159127,112521
2010-07-01 02:22:51.334612222,Ghaziabad,Flu,116,34.3433246867455,75.79608727760531,32.41094679869627,973846
2010-07-02 02:23:38.690052068,Faridabad,Dengue,40,45.66498558000169,50.371395012724506,19.625215864790533,1014864
2010-07-03 02:24:26.045491916,Delhi,Dengue,87,30.429157731995417,80.84190710025577,44.71413593418391,924653
2010-07-04 02:25:13.400931762,Kolkata,Malaria,109,27.99276900172386,80.92692808482748,42.337813349751976,1248707
2010-07-05 02:26:00.756371608,Bangalore,Cholera,119,48.05591340108201,11.934243500333617,12.081213588119216,2476219
2010-07-06 02:26:48.111811454,Delhi,Flu,96,31.36982776579232,40.62921723868311,34.587285630545026,706049
2010-07-07 02:27:35.467251302,Kolkata,Flu,144,12.977521663654128,52.111903669221874,3.2585997948603507,2990786
2010-07-08 02:28:22.822691148,Gurgaon,Flu,56,14.61955119238702,64.26880718263216,48.1592694764945,2554971
2010-07-09 02:29:10.178130994,Bangalore,Dengue,129,35.26533212679636,32.894899734730714,17.449505400707878,2163590
2010-07-10 02:29:57.533570840,Mumbai,Flu,95,36.771829694609316,30.17138085317218,41.59213862923835,585693
2010-07-11 02:30:44.889010688,Noida,Dengue,120,15.17481158945076,40.501257527123784,15.921568303865497,1841142
2010-07-12 02:31:32.244450534,Hyderabad,Cholera,61,17.26719889631651,50.075095339991556,31.638537059843603,635506
2010-07-13 02:32:19.599890380,Bangalore,Malaria,136,49.55282543695435,86.09169851243307,49.17953959921659,283761
2010-07-14 02:33:06.955330228,Faridabad,Flu,67,5.097627479013872,70.96867733579501,43.837493156581516,721436
2010-07-15 02:33:54.310770074,Hyderabad,Malaria,80,20.232251422004964,44.34569335501642,8.01829549524537,368860
2010-07-16 02:34:41.666209920,Mumbai,Cholera,16,3.1223765598753728,14.349294275214701,27.37442165747356,880736
2010-07-17 02:35:29.021649766,Noida,Cholera,116,41.05391809991205,23.48164737150075,17.426589105734507,1426808
2010-07-18 02:36:16.377089614,Noida,Malaria,49,4.617291947271612,46.47395394555336,21.71694258241459,655289
2010-07-19 02:37:03.732529460,Faridabad,Dengue,111,33.70036782313556,75.10607200789634,16.759156460938428,1646914
2010-07-20 02:37:51.087969306,Ghaziabad,Dengue,93,2.824171200174103,40.455642854187516,16.797962409775657,1564376
2010-07-21 02:38:38.443409152,Hyderabad,Cholera,84,33.642751890484554,53.07973205960478,27.12766218883057,1541742
2010-07-22 02:39:25.798849000,Gurgaon,Flu,148,42.15184734638516,81.34439088680817,9.59820045615763,2987870
2010-07-23 02:40:13.154288846,Noida,Dengue,145,19.94107634620287,83.10370075413032,26.869771261668234,2227310
2010-07-24 02:41:00.509728692,Noida,Cholera,73,26.106324671608842,27.26199971541515,13.948271859915046,2727045
2010-07-25 02:41:47.865168538,Mumbai,Cholera,108,20.077086900264124,13.487593743407551,14.44914521208998,598342
2010-07-26 02:42:35.220608386,Faridabad,Dengue,144,15.024437931631946,34.432842477721195,36.937401451781135,1151897
2010-07-27 02:43:22.576048232,Noida,Dengue,17,40.16317003135641,65.66418518606241,1.4796801779967894,2897053
2010-07-28 02:44:09.931488078,Ghaziabad,Cholera,41,13.600128686549484,86.08897607810133,19.047288133690355,1069205
2010-07-29 02:44:57.286927924,Chennai,Flu,100,36.147171219472355,16.162559998729115,20.376719007682254,2952032
2010-07-30 02:45:44.642367772,Faridabad,Dengue,44,10.309853962760112,12.278704843941721,24.25550698590864,2777485
2010-07-31 02:46:31.997807620,Bangalore,Flu,81,12.492689803916479,80.73177703885774,33.45055123647693,2075013
2010-08-01 02:47:19.353247464,Mumbai,Cholera,16,16.823058128860612,69.85162152825129,18.484339136854327,590226
2010-08-02 02:48:06.708687312,Gurgaon,Malaria,72,29.45781886968941,89.37988633244602,10.656855215322752,1144569
2010-08-03 02:48:54.064127156,Hyderabad,Cholera,13,22.721115957977055,41.74343051725225,44.24364202731543,2075986
2010-08-04 02:49:41.419567004,Ghaziabad,Cholera,131,37.257240491391016,43.28407241094155,49.0519313340606,1401561
2010-08-05 02:50:28.775006852,Hyderabad,Malaria,81,10.678365016809616,23.78494698379597,1.0007346586466404,2045548
2010-08-06 02:51:16.130446696,Noida,Malaria,147,0.5336143924417058,19.267772207787075,27.323342550034894,1827750
2010-08-07 02:52:03.485886544,Delhi,Malaria,119,38.827873589261,56.297440847219036,17.08511895545991,2822541
2010-08-08 02:52:50.841326392,Noida,Flu,119,41.08246669400362,39.1428001035866,13.849478769360463,2460114
2010-08-09 02:53:38.196766236,Hyderabad,Malaria,46,2.9740081554194777,16.425315835619607,16.785319543496772,1157010
2010-08-10 02:54:25.552206084,Kolkata,Cholera,106,30.545376107919825,80.95896556186558,31.943887821310028,483638
2010-08-11 02:55:12.907645928,Faridabad,Dengue,107,18.910339193653897,25.868517459946645,9.535800511489745,2752011
2010-08-12 02:56:00.263085776,Kolkata,Dengue,8,39.69478275972584,69.88674776028262,45.64303558289751,1451414
2010-08-13 02:56:47.618525624,Chennai,Cholera,78,43.720727709823926,32.57828768944889,23.30572624697379,2315944
2010-08-14 02:57:34.973965468,Chennai,Malaria,14,42.55018833986245,75.03238646022393,16.27884165746642,2864581
2010-08-15 02:58:22.329405316,Bangalore,Malaria,18,38.86021236754261,19.471747314212323,38.27656657737995,2254350
2010-08-16 02:59:09.684845164,Faridabad,Cholera,89,13.452611437108148,70.48572881774092,0.817333261809633,1056166
2010-08-17 02:59:57.040285008,Mumbai,Flu,25,40.59448217841584,17.849509912040993,21.59264328690184,451114
2010-08-18 03:00:44.395724856,Noida,Flu,91,26.673923795314636,45.753263028555466,17.765180050061495,1069673
2010-08-19 03:01:31.751164704,Bangalore,Malaria,81,2.637830741604541,68.72034804796837,16.91049549948672,2270080
2010-08-20 03:02:19.106604548,Faridabad,Dengue,130,22.846942494912447,23.857470494952047,16.85356810452916,509318
2010-08-21 03:03:06.462044396,Bangalore,Cholera,41,47.10789585149966,32.85319910773784,1.5635688873633702,1498518
2010-08-22 03:03:53.817484240,Noida,Flu,18,44.392967486777636,79.18135936737582,7.605820150441989,2249442
2010-08-23 03:04:41.172924088,Noida,Cholera,16,5.113214049855802,80.80954567261168,7.09425796562072,2844104
2010-08-24 03:05:28.528363936,Noida,Dengue,75,37.20633428571851,13.594836196218099,49.4305252409761,1403204
2010-08-25 03:06:15.883803780,Gurgaon,Dengue,62,40.28964329791174,23.447246828238022,1.108287794530588,1684630
2010-08-26 03:07:03.239243628,Ghaziabad,Cholera,130,13.56940941183824,19.39775522182872,8.35368281759991,1161868
2010-08-27 03:07:50.594683476,Kolkata,Flu,106,23.580428537054615,24.375447572104243,48.70872543293484,2414447
2010-08-28 03:08:37.950123320,Noida,Dengue,48,35.549397073184146,87.6150179445018,31.412829690500217,802991
2010-08-29 03:09:25.305563168,Delhi,Malaria,54,21.952074441057395,54.13241990323652,22.533356030336567,2453969
2010-08-30 03:10:12.661003016,Mumbai,Cholera,98,5.639845943328847,47.44899123639414,3.9380466523184943,608906
